model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-exp2-0.1,1,0.0123,0.0,0.54,0.0,0.5277,0.0
open-llm-leaderboard/details_qblocks__codellama_7b_DolphinCoder,1,0.007,0.0,0.09,0.0,0.097,0.0
open-llm-leaderboard/details_HenryJJ__Instruct_Mistral-7B-v0.1_Dolly15K,1,0.059,0.0,0.41,0.0,0.351,0.0
open-llm-leaderboard/details_NousResearch__Nous-Hermes-2-SOLAR-10.7B,1,0.0155,0.0,0.71,0.0,0.6945,0.0
open-llm-leaderboard/details_TomGrc__FusionNet_SOLAR,1,0.0205,0.0,0.53,0.0,0.5095,0.0
open-llm-leaderboard/details_dfurman__Mistral-7B-Instruct-v0.2,1,0.038,0.0,0.31,0.0,0.348,0.0
open-llm-leaderboard/details_Walmart-the-bag__Solar-10.7B-Cato,1,0.0041,0.0,0.65,0.0,0.6459,0.0
open-llm-leaderboard/details_cognitivecomputations__dolphin-2.2-yi-34b-200k,1,0.0011,0.0,0.03,0.0,0.0311,0.0
open-llm-leaderboard/details_liuda1__dm7b_sft_gpt88w_merge,1,0.0108,0.0,0.41,0.0,0.4208,0.0
open-llm-leaderboard/details_Yhyu13__LMCocktail-Mistral-7B-v1,1,0.0123,0.0,0.46,0.0,0.4723,0.0
open-llm-leaderboard/details_jeonsworld__CarbonVillain-en-10.7B-v1,1,0.0371,0.0,0.68,0.0,0.6429,0.0
open-llm-leaderboard/details_Weyaxi__OpenHermes-2.5-neural-chat-v3-3-openchat-3.5-1210-Slerp,1,0.0072,0.0,0.71,0.0,0.7172,0.0
open-llm-leaderboard/details_crumb__apricot-wildflower-20,1,0.0297,0.0,0.31,0.0,0.3397,0.0
open-llm-leaderboard/details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct,1,0.032,0.0,0.64,0.0,0.608,0.0
open-llm-leaderboard/details_Weyaxi__SauerkrautLM-UNA-SOLAR-Instruct,1,0.0133,0.0,0.66,0.0,0.6467,0.0
open-llm-leaderboard/details_APMIC__caigun-lora-model-34B-v3,1,0.0451,0.0,0.5,0.0,0.5451,0.0
open-llm-leaderboard/details_Zangs3011__mistral_7b_DolphinCoder,1,0.0477,0.0,0.31,0.0,0.2623,0.0
open-llm-leaderboard/details_KaeriJenti__Kaori-34B-v1,1,0.0031,0.0,0.37,0.0,0.3669,0.0
open-llm-leaderboard/details_fblgit__UNA-SOLAR-10.7B-Instruct-v1.0,1,0.0062,0.0,0.64,0.0,0.6338,0.0
open-llm-leaderboard/details_KnutJaegersberg__Walter-Mistral-7B,1,0.0008,0.0,0.0,0.0,0.0008,0.0
open-llm-leaderboard/details_martyn__mistral-megamerge-dare-7b,1,0.006,0.0,0.06,0.0,0.066,0.0
open-llm-leaderboard/details_Undi95__Mixtral-8x7B-MoE-RP-Story,1,0.0007,0.0,0.1,0.0,0.0993,0.0
open-llm-leaderboard/details_perlthoughts__Chupacabra-8x7B-MoE,1,0.0033,0.0,0.6,0.0,0.5967,0.0
open-llm-leaderboard/details_rwitz2__pee,1,0.0304,0.0,0.74,0.0,0.7096,0.0
open-llm-leaderboard/details_Dans-DiscountModels__Dans-07YahooAnswers-7b,1,0.033,0.0,0.34,0.0,0.373,0.0
open-llm-leaderboard/details_cyberagent__calm2-7b-chat,1,0.0007,0.0,0.05,0.0,0.0493,0.0
open-llm-leaderboard/details_perlthoughts__Chupacabra-7B-v2.03-128k,1,0.0149,0.0,0.49,0.0,0.5049,0.0
open-llm-leaderboard/details_meta-math__MetaMath-Llemma-7B,1,0.0404,0.0,0.65,0.0,0.6096,0.0
open-llm-leaderboard/details_PulsarAI__OpenHermes-2.5-neural-chat-v3-3-Slerp,1,0.0278,0.0,0.65,0.0,0.6778,0.0
open-llm-leaderboard/details_Intel__neural-chat-7b-v3-3,1,0.0511,0.0,0.56,0.0,0.6111,0.0
open-llm-leaderboard/details_webbigdata__ALMA-7B-Ja-V2,1,0.0,0.0,0.0,0.0,0.0,0.0
open-llm-leaderboard/details_TokenBender__pic_7B_mistral_Full_v0.1,1,0.0369,0.0,0.49,0.0,0.5269,0.0
open-llm-leaderboard/details_kyujinpy__PlatYi-34B-Llama,1,0.0146,0.0,0.41,0.0,0.4246,0.0
open-llm-leaderboard/details_Weyaxi__Platypus-Nebula-v2-7B,1,0.0008,0.0,0.1,0.0,0.1008,0.0
open-llm-leaderboard/details_openaccess-ai-collective__DPOpenHermes-7B,1,0.0319,0.0,0.58,0.0,0.5481,0.0
open-llm-leaderboard/details_xxyyy123__Mistral7B_adaptor_v1,1,0.0076,0.0,0.42,0.0,0.4124,0.0
open-llm-leaderboard/details_fblgit__una-cybertron-7b-v2-bf16,1,0.0404,0.0,0.51,0.0,0.5504,0.0
open-llm-leaderboard/details_maywell__Synatra-RP-Orca-2-7b-v0.1,1,0.065,0.0,0.33,0.0,0.395,0.0
open-llm-leaderboard/details_maywell__Synatra-7B-v0.3-RP,1,0.0415,0.0,0.17,0.0,0.2115,0.0
open-llm-leaderboard/details_bofenghuang__vigostral-7b-chat,1,0.0376,0.0,0.13,0.0,0.1676,0.0
open-llm-leaderboard/details_Sao10K__Euryale-L2-70B,1,0.0254,0.0,0.24,0.0,0.2654,0.0
open-llm-leaderboard/details_LTC-AI-Labs__L2-7b-Beluga-WVG-Test,1,0.0012,0.0,0.08,0.0,0.0788,0.0
open-llm-leaderboard/details_DopeorNope__LaOT,1,0.0,0.0,0.0,0.0,0.0,0.0
open-llm-leaderboard/details_Charlie911__vicuna-7b-v1.5-lora-mixed-datasets-time-unit,1,0.0213,0.0,0.05,0.0,0.0713,0.0
open-llm-leaderboard/details_YeungNLP__firefly-llama2-13b-pretrain,1,0.0143,0.0,0.1,0.0,0.0857,0.0
open-llm-leaderboard/details_CHIH-HUNG__llama-2-13b-FINETUNE3_3.3w-r8-gate_up_down,1,0.0325,0.0,0.15,0.0,0.1175,0.0
open-llm-leaderboard/details_Danielbrdz__Barcenas-13b,1,0.0236,0.0,0.1,0.0,0.1236,0.0
open-llm-leaderboard/details_PulsarAI__2x-LoRA-Assemble-Nova-13B,1,0.0124,0.0,0.09,0.0,0.1024,0.0
open-llm-leaderboard/details_jphme__em_german_leo_mistral,1,0.0139,0.0,0.07,0.0,0.0561,0.0
open-llm-leaderboard/details_beaugogh__Llama2-7b-openorca-mc-v2-dpo,1,0.0147,0.0,0.03,0.0,0.0447,0.0
open-llm-leaderboard/details_Undi95__MLewd-Chat-v2-13B,1,0.0254,0.0,0.13,0.0,0.1046,0.0
open-llm-leaderboard/details_PocketDoc__Dans-AdventurousWinds-7b,1,0.0369,0.0,0.12,0.0,0.1569,0.0
open-llm-leaderboard/details_CHIH-HUNG__llama-2-13b-FINETUNE4_3.8w-r8-q_k_v_o_gate_up_down,1,0.0355,0.0,0.06,0.0,0.0955,0.0
open-llm-leaderboard/details_dhmeltzer__Llama-2-13b-hf-ds_wiki_1024_full_r_64_alpha_16_merged,1,0.0131,0.0,0.12,0.0,0.1069,0.0
open-llm-leaderboard/details_hyunseoki__ko-ref-llama2-13b,1,0.0,0.0,0.0,0.0,0.0,0.0
open-llm-leaderboard/details_PulsarAI__EnsembleV5-Nova-13B,1,0.0223,0.0,0.13,0.0,0.1077,0.0
open-llm-leaderboard/details_ehartford__Samantha-1.11-CodeLlama-34b,1,0.0033,0.0,0.19,0.0,0.1933,0.0
open-llm-leaderboard/details_jondurbin__airoboros-7b-gpt4-1.1,1,0.0111,0.0,0.02,0.0,0.0311,0.0
open-llm-leaderboard/details_NousResearch__CodeLlama-34b-hf,1,0.0339,0.0,0.25,0.0,0.2161,0.0
open-llm-leaderboard/details_jondurbin__airoboros-33b-gpt4-m2.0,1,0.0137,0.0,0.11,0.0,0.0963,0.0
open-llm-leaderboard/details_CHIH-HUNG__llama-2-13b-huangyt_Fintune_1_17w-q_k_v_o_proj,1,0.0297,0.0,0.17,0.0,0.1403,0.0
open-llm-leaderboard/details_The-Face-Of-Goonery__Huginn-13b-FP16,1,0.0068,0.0,0.05,0.0,0.0432,0.0
open-llm-leaderboard/details_CHIH-HUNG__llama-2-13b-huangyt_FINETUNE2_3w,1,0.0298,0.0,0.09,0.0,0.1198,0.0
open-llm-leaderboard/details_stabilityai__StableBeluga-13B,1,0.018,0.0,0.12,0.0,0.138,0.0
open-llm-leaderboard/details_ehartford__based-30b,1,0.007,0.0,0.01,0.0,0.003,0.0
open-llm-leaderboard/details_Aspik101__trurl-2-13b-pl-instruct_unload,1,0.0079,0.0,0.13,0.0,0.1221,0.0
open-llm-leaderboard/details_jarradh__llama2_70b_chat_uncensored,1,0.0475,0.0,0.35,0.0,0.3025,0.0
open-llm-leaderboard/details_mosaicml__mpt-30b-chat,1,0.0213,0.0,0.1,0.0,0.1213,0.0
open-llm-leaderboard/details_Aeala__GPT4-x-Alpasta-13b,1,0.0579,0.0,0.03,0.0,0.0879,0.0
open-llm-leaderboard/details_augtoma__qCammel-70x,1,0.0172,0.0,0.28,0.0,0.2972,0.0
open-llm-leaderboard/details_NobodyExistsOnTheInternet__GiftedConvo13bLoraNoEconsE4,1,0.0381,0.0,0.04,0.0,0.0781,0.0
open-llm-leaderboard/details_duliadotio__dulia-13b-8k-alpha,1,0.0531,0.0,0.16,0.0,0.1069,0.0
open-llm-leaderboard/details_The-Face-Of-Goonery__Chronos-Beluga-v2-13bfp16,1,0.0038,0.0,0.05,0.0,0.0462,0.0
open-llm-leaderboard/details_openbmb__UltraLM-65b,1,0.0025,0.0,0.33,0.0,0.3275,0.0
open-llm-leaderboard/details_OpenBuddyEA__openbuddy-llama-30b-v7.1-bf16,1,0.0139,0.0,0.33,0.0,0.3161,0.0
open-llm-leaderboard/details_rombodawg__LosslessMegaCoder-llama2-7b-mini,1,0.0455,0.0,0.05,0.0,0.0955,0.0
open-llm-leaderboard/details_Sao10K__Stheno-L2-13B,1,0.0302,0.0,0.15,0.0,0.1198,0.0
open-llm-leaderboard/details_Open-Orca__OpenOrca-Preview1-13B,1,0.0193,0.0,0.03,0.0,0.0493,0.0
open-llm-leaderboard/details_YeungNLP__firefly-llama2-13b-v1.2,1,0.0025,0.0,0.12,0.0,0.1175,0.0
